date,total_sales,avg_sales,total_onpromotion,dcoilwtico,is_holiday,total_transactions,year,month,dayofweek,is_weekend
2015-09-08,677312.236066,380.0854298911335,4385,45.92,0,81290.0,2015,9,1,0
2015-09-09,705633.4998935,395.9783950019641,8964,44.13,0,81083.0,2015,9,2,0
2015-09-10,577743.795026,324.2108838529742,2597,45.85,0,76378.0,2015,9,3,0
2015-09-11,651330.167952,365.5051447542088,7873,44.75,0,80722.0,2015,9,4,0
2015-09-12,921524.436013,517.1293131386083,2572,,0,96719.0,2015,9,5,1
2015-09-13,1023345.318906,574.2678557272727,3511,,0,94872.0,2015,9,6,1
2015-09-14,688405.190061,386.3104321329966,2433,44.07,0,80058.0,2015,9,0,0
2015-09-15,682134.3540295,382.7914444609989,4657,44.58,0,80367.0,2015,9,1,0
2015-09-16,742089.667998,416.43640179461283,9156,47.12,0,81886.0,2015,9,2,0
2015-09-17,593577.802125,333.09640972222223,2563,46.93,0,75483.0,2015,9,3,0
2015-09-18,653805.874946,366.89443038496074,7943,44.71,0,80610.0,2015,9,4,0
2015-09-19,935893.481059,525.1927503136925,2727,,0,97499.0,2015,9,5,1
2015-09-20,1037532.860693,582.2294392216611,3551,,0,94345.0,2015,9,6,1
2015-09-21,717725.376959,402.763960134119,2517,46.67,0,81429.0,2015,9,0,0
2015-09-22,641914.7389995,360.2215145900674,4480,46.17,0,77608.0,2015,9,1,0
2015-09-23,690419.721922,387.4409213928171,9189,44.53,0,78775.0,2015,9,2,0
2015-09-24,557321.610921,312.7506234124579,2352,44.94,0,73545.0,2015,9,3,0
2015-09-25,646083.8750635,362.56109711756454,7739,45.55,0,79507.0,2015,9,4,0
2015-09-26,890486.060145,499.7115937962963,2486,,0,94388.0,2015,9,5,1
2015-09-27,1018062.963565,571.3035710241302,3382,,0,92915.0,2015,9,6,1
2015-09-28,671261.0640092,376.68971044287315,2245,44.4,1,77182.0,2015,9,0,0
2015-09-29,609130.6581453,341.8241628200337,4278,45.24,0,74165.0,2015,9,1,0
2015-09-30,711182.539054,399.0923339248036,9027,45.06,0,77848.0,2015,9,2,0
2015-10-01,796340.858947,446.8803922261504,2231,44.75,0,83792.0,2015,10,3,0
2015-10-02,830719.387744,466.1724959281706,7801,45.54,0,87428.0,2015,10,4,0
2015-10-03,1179376.177625,661.827260171156,2220,,0,105572.0,2015,10,5,1
2015-10-04,1234130.938595,692.5538375953984,3011,,0,100646.0,2015,10,6,1
2015-10-05,809524.837996,454.27880920089785,1990,46.28,0,86220.0,2015,10,0,0
2015-10-06,696169.275967,390.6673826975309,3989,48.53,0,80330.0,2015,10,1,0
2015-10-07,720562.330573,404.3559655291807,8798,47.86,1,81073.0,2015,10,2,0
2015-10-08,603066.030064,338.420892291807,2042,49.46,0,78172.0,2015,10,3,0
2015-10-09,873934.7190479999,490.4235235959596,7815,49.67,1,90250.0,2015,10,4,0
2015-10-10,867556.973019,486.84454153703706,1969,,0,94991.0,2015,10,5,1
2015-10-11,973329.203973,546.2004511632997,2852,,0,90881.0,2015,10,6,1
2015-10-12,721634.5721813,404.9576723800786,1864,47.09,0,80029.0,2015,10,0,0
2015-10-13,585141.5538577,328.36226366874297,3899,46.7,0,72375.0,2015,10,1,0
2015-10-14,688198.106351,386.1942235415264,8778,46.63,0,76395.0,2015,10,2,0
2015-10-15,577952.197162,324.32783230190796,1289,46.38,0,75010.0,2015,10,3,0
2015-10-16,693829.351874,389.3542939809203,6959,47.3,0,83029.0,2015,10,4,0
2015-10-17,958052.958031,537.6279225763187,1355,,0,98871.0,2015,10,5,1
2015-10-18,1071477.102879,601.277835510101,2212,,0,96231.0,2015,10,6,1
2015-10-19,699259.488037,392.40150843827155,1166,45.91,0,79787.0,2015,10,0,0
2015-10-20,660308.361186,370.5434125622896,3039,45.84,0,78289.0,2015,10,1,0
2015-10-21,672847.3460333,377.57987992890014,7950,45.22,0,78173.0,2015,10,2,0
2015-10-22,547020.0469813,306.96972333406285,1019,44.9,0,73095.0,2015,10,3,0
2015-10-23,639040.6062,358.60864545454547,6519,43.91,0,78019.0,2015,10,4,0
2015-10-24,859950.710621,482.5761563529742,915,,0,93418.0,2015,10,5,1
2015-10-25,1018783.141953,571.70771153367,1822,,0,93799.0,2015,10,6,1
2015-10-26,649914.352338,364.7106354309764,842,43.19,0,76122.0,2015,10,0,0
2015-10-27,587066.101075,329.44225649551066,2944,43.21,0,73841.0,2015,10,1,0
2015-10-28,599388.1222552,336.3569709625141,7811,45.93,0,74249.0,2015,10,2,0
2015-10-29,511860.0689186,287.2390959139169,1392,46.02,0,70572.0,2015,10,3,0
2015-10-30,635875.8911987,356.8327111103816,7060,46.6,0,81174.0,2015,10,4,0
2015-10-31,915956.851878,514.0049673838383,1667,,0,98651.0,2015,10,5,1
2015-11-01,819250.388037,459.73646915656565,2621,,0,83827.0,2015,11,6,1
2015-11-02,762549.794932,427.9179545072952,1715,46.12,1,80162.0,2015,11,0,0
2015-11-03,1033439.132986,579.932173392817,3898,47.88,1,92896.0,2015,11,1,0
2015-11-04,855494.43996,480.0754432996633,9041,46.32,0,85572.0,2015,11,2,0
2015-11-05,649662.670907,364.56940006004487,1872,45.27,0,78103.0,2015,11,3,0
2015-11-06,671145.788057,376.6250213563412,7448,44.32,1,79994.0,2015,11,4,0
2015-11-07,929723.344157,521.7302716930415,1881,,1,96498.0,2015,11,5,1
2015-11-08,1077361.9559685,604.5802222045455,2868,,0,96692.0,2015,11,6,1
2015-11-09,683644.901987,383.6391144708193,1707,43.87,0,78801.0,2015,11,0,0
2015-11-10,623529.1790699,349.90414089219973,3788,44.23,1,77488.0,2015,11,1,0
2015-11-11,689746.212316,387.0629698742986,8741,42.95,1,77427.0,2015,11,2,0
2015-11-12,506937.6640027,284.4768035929854,1777,41.74,1,72788.0,2015,11,3,0
2015-11-13,626674.025055,351.66892539562286,7175,40.69,0,80292.0,2015,11,4,0
2015-11-14,867597.332909,486.867190184624,2300,,0,96119.0,2015,11,5,1
2015-11-15,1056159.462651,592.6820778063973,3508,,0,96807.0,2015,11,6,1
2015-11-16,716508.7092175,402.0812060704265,2524,41.68,0,80136.0,2015,11,0,0
2015-11-17,618919.988059,347.3176139500561,4525,40.73,0,76290.0,2015,11,1,0
2015-11-18,683954.18795,383.81267561728396,9935,40.75,0,78369.0,2015,11,2,0
2015-11-19,560452.567301,314.50761352469135,2888,40.55,0,74410.0,2015,11,3,0
2015-11-20,665619.668251,373.5239440241302,8109,39.39,0,83456.0,2015,11,4,0
2015-11-21,863726.8816559,484.6952197844557,2473,,0,94660.0,2015,11,5,1
2015-11-22,1015844.2849005,570.0585212685185,3537,,0,93697.0,2015,11,6,1
2015-11-23,696685.460932,390.95704878338944,2307,39.27,0,78586.0,2015,11,0,0
2015-11-24,612710.200935,343.8328849242424,4508,40.89,0,76930.0,2015,11,1,0
2015-11-25,658917.83013,369.7630921043771,9548,41.22,0,79328.0,2015,11,2,0
2015-11-26,530358.330027,297.61971381986535,2134,41.22,0,74586.0,2015,11,3,0
2015-11-27,645087.0350447,362.0017031676207,7812,40.57,1,83890.0,2015,11,4,0
2015-11-28,850596.003884,477.32660150617284,2432,,0,95616.0,2015,11,5,1
2015-11-29,1070619.802932,600.7967468754209,3235,,0,99517.0,2015,11,6,1
2015-11-30,762036.1239965,427.6296992124018,2190,40.43,1,85256.0,2015,11,0,0
2015-12-01,857620.9426407,481.2687669139731,5121,40.58,0,87991.0,2015,12,1,0
2015-12-02,867269.5758400001,486.68326365881035,10113,39.93,0,88508.0,2015,12,2,0
2015-12-03,676883.031992,379.84457463075194,2513,41.08,0,84532.0,2015,12,3,0
2015-12-04,749354.1319635,420.5129808998317,8073,40.0,0,87033.0,2015,12,4,0
2015-12-05,966202.367876,542.2011043075197,2404,,1,100637.0,2015,12,5,1
2015-12-06,1143119.31945,641.4810995791246,3188,,1,100258.0,2015,12,6,1
2015-12-07,822334.708983,461.4672889915825,2031,37.64,0,88424.0,2015,12,0,0
2015-12-08,712569.16983,399.8704656734007,4241,37.46,1,83706.0,2015,12,1,0
2015-12-09,747893.782087,419.69348040796854,9603,37.16,0,86615.0,2015,12,2,0
2015-12-10,657427.1785246,368.92658727530863,2013,36.76,0,83880.0,2015,12,3,0
2015-12-11,708392.807819,397.52682818125703,7574,35.65,0,89351.0,2015,12,4,0
2015-12-12,915667.884291,513.8428082441077,2179,,0,103409.0,2015,12,5,1
2015-12-13,1059425.4213405,594.5148267904041,2924,,0,100875.0,2015,12,6,1
2015-12-14,811613.7221567,455.45102253462403,1672,36.31,0,88540.0,2015,12,0,0
2015-12-15,779809.953397,437.60378978507293,5965,37.32,0,89726.0,2015,12,1,0
2015-12-16,859930.249129,482.5646740342312,11274,35.55,0,95973.0,2015,12,2,0
2015-12-17,809809.748717,454.4386917603816,2120,34.98,0,98732.0,2015,12,3,0
2015-12-18,893569.902701,501.442145174523,7493,34.72,0,101639.0,2015,12,4,0
2015-12-19,1095523.5178683,614.7718955489898,2231,,0,123810.0,2015,12,5,1
2015-12-20,1175416.9636673,659.6054790501123,3037,,0,120843.0,2015,12,6,1
2015-12-21,1072887.476889,602.0692911835017,1811,34.55,1,124711.0,2015,12,0,0
2015-12-22,1141861.90926,640.7754821885522,4122,36.12,1,138921.0,2015,12,1,0
2015-12-23,1196146.056374,671.2379665398428,9276,36.76,1,153338.0,2015,12,2,0
2015-12-24,1083680.315238,608.1258783602693,1838,37.62,1,171169.0,2015,12,3,0
2015-12-26,946725.190766,531.2711508226711,1725,,1,113594.0,2015,12,5,1
2015-12-27,837714.129168,470.09771558249156,2582,,0,93020.0,2015,12,6,1
2015-12-28,789684.9127821,443.14529336818185,1316,36.36,0,95257.0,2015,12,0,0
2015-12-29,870762.025758,488.6431120976431,3848,37.88,0,104623.0,2015,12,1,0
2015-12-30,1030043.735764,578.0267877463524,9068,36.59,0,118947.0,2015,12,2,0
2015-12-31,964641.5415009999,541.3252196975309,1638,37.13,1,131826.0,2015,12,3,0
2016-01-01,16433.394,9.221882154882154,159,37.13,1,0.0,2016,1,4,0
2016-01-02,1066677.424862,598.5844135028058,1832,,0,69628.0,2016,1,5,1
2016-01-03,1226735.719895,688.4038832182941,2936,,0,0.0,2016,1,6,1
2016-01-04,955956.875097,536.451669526936,1741,36.81,0,17829.0,2016,1,0,0
2016-01-05,835320.439089,468.75445515656565,3950,35.97,0,89018.0,2016,1,1,0
2016-01-06,821685.655923,461.10306168518514,8959,33.97,0,88846.0,2016,1,2,0
2016-01-07,653504.3669428,366.7252339746352,1998,33.29,0,80412.0,2016,1,3,0
2016-01-08,713608.3341557,400.45361063731764,7235,33.2,0,83344.0,2016,1,4,0
2016-01-09,989209.458148,555.111929375982,1793,,0,100975.0,2016,1,5,1
2016-01-10,1094693.83696,614.3063058136925,2700,,0,97323.0,2016,1,6,1
2016-01-11,705495.240963,395.9008086212121,1467,31.42,0,80506.0,2016,1,0,0
2016-01-12,647058.461085,363.1080028535353,3683,30.42,0,77696.0,2016,1,1,0
2016-01-13,660045.317135,370.3958008613917,8823,30.42,0,76217.0,2016,1,2,0
2016-01-14,561972.62307,315.360619006734,1917,31.22,0,74909.0,2016,1,3,0
2016-01-15,671027.100027,376.558417523569,7696,29.45,0,83105.0,2016,1,4,0
2016-01-16,959827.146436,538.6235389652077,2282,,0,99698.0,2016,1,5,1
2016-01-17,1057997.343303,593.7134361969697,3141,,0,95155.0,2016,1,6,1
2016-01-18,709784.229951,398.30764868181814,2201,29.45,0,81486.0,2016,1,0,0
2016-01-19,630929.75099,354.0570993209876,4738,28.47,0,76092.0,2016,1,1,0
2016-01-20,738744.013045,414.5589298793491,10589,26.68,0,82989.0,2016,1,2,0
2016-01-21,552820.7690359,310.2248984488777,940,29.55,0,74141.0,2016,1,3,0
2016-01-22,648431.428037,363.87846691189674,6542,32.07,0,79760.0,2016,1,4,0
2016-01-23,906754.833923,508.8410964775533,924,,0,95634.0,2016,1,5,1
2016-01-24,980927.7570135,550.4645101085858,1964,,0,89786.0,2016,1,6,1
2016-01-25,658090.687097,369.2989265415263,782,30.31,0,76042.0,2016,1,0,0
2016-01-26,609465.787904,342.012226657688,3075,29.54,0,75639.0,2016,1,1,0
2016-01-27,647254.67807,363.2181133950617,8217,32.32,0,76912.0,2016,1,2,0
2016-01-28,533709.8489592,299.5004764080808,2483,33.21,0,73110.0,2016,1,3,0
2016-01-29,660492.758086,370.6468900594837,8261,33.66,0,81081.0,2016,1,4,0
2016-01-30,969938.376831,544.2976300959596,2791,,0,98201.0,2016,1,5,1
2016-01-31,1093211.2294,613.4743150392817,3759,,0,95671.0,2016,1,6,1
2016-02-01,872063.3148838,489.3733529089787,2805,31.62,0,87827.0,2016,2,0,0
2016-02-02,765233.207779,429.42379785578004,4924,29.9,0,84928.0,2016,2,1,0
2016-02-03,772360.939004,433.4236470280584,9935,32.29,0,84704.0,2016,2,2,0
2016-02-04,650328.166941,364.9428546245791,3326,31.63,0,82446.0,2016,2,3,0
2016-02-05,768586.5079877,431.30556003799103,9244,30.86,0,89355.0,2016,2,4,0
2016-02-06,941954.07605,528.5937576038159,3667,,0,100641.0,2016,2,5,1
2016-02-07,697791.630994,391.57779517059487,4184,,0,78884.0,2016,2,6,1
2016-02-08,636542.677274,357.20688960381597,3245,29.71,1,75047.0,2016,2,0,0
2016-02-09,746939.64016,419.1580472278339,5542,27.96,1,79222.0,2016,2,1,0
2016-02-10,790988.713851,443.87694379966325,10965,27.54,0,86720.0,2016,2,2,0
2016-02-11,646376.371075,362.72523629349047,5650,26.19,0,81444.0,2016,2,3,0
2016-02-12,698152.0698755,391.78006165852975,11248,29.32,0,87451.0,2016,2,4,0
2016-02-13,859023.0269945,482.05557070398424,6018,,0,101849.0,2016,2,5,1
2016-02-14,940214.498527,527.6175637076318,6966,,0,99462.0,2016,2,6,1
2016-02-15,746671.290005,419.0074579152637,5744,29.32,0,83293.0,2016,2,0,0
2016-02-16,719111.88609,403.54202361952866,6223,29.05,0,81192.0,2016,2,1,0
2016-02-17,723794.722013,406.16987767283956,11241,30.68,0,80996.0,2016,2,2,0
2016-02-18,570072.678149,319.9061044607183,3949,30.77,0,74797.0,2016,2,3,0
2016-02-19,672510.133621,377.3906473742985,9501,29.59,0,82564.0,2016,2,4,0
2016-02-20,883790.2212395,495.9541084396745,4278,,0,95533.0,2016,2,5,1
2016-02-21,991384.2700283,556.3323625299103,5431,,0,91533.0,2016,2,6,1
2016-02-22,698907.63622,392.2040607295174,4009,31.37,0,79775.0,2016,2,0,0
2016-02-23,641329.0610941,359.89285134349046,6027,31.84,0,77672.0,2016,2,1,0
2016-02-24,675573.377814,379.1096396262626,11117,30.35,0,78364.0,2016,2,2,0
2016-02-25,557959.327812,313.1084892323232,3236,31.4,0,74029.0,2016,2,3,0
2016-02-26,641922.8016649,360.2260390936588,9782,31.65,0,80200.0,2016,2,4,0
2016-02-27,916704.0687289999,514.4242809927048,5172,,0,95659.0,2016,2,5,1
2016-02-28,994502.727301,558.0823385527498,6156,,0,90059.0,2016,2,6,1
2016-02-29,726619.7578255,407.7551951882716,3956,32.74,0,80152.0,2016,2,0,0
2016-03-01,897927.643296,503.88756638383836,6666,34.39,0,87759.0,2016,3,1,0
2016-03-02,878452.364907,492.9586783989899,11706,34.57,1,88779.0,2016,3,2,0
2016-03-03,671564.7523075,376.8601303633558,3490,34.56,0,79787.0,2016,3,3,0
2016-03-04,747546.7958183,419.4987630854658,9322,35.91,0,86493.0,2016,3,4,0
2016-03-05,1028620.677053,577.2282138344557,3909,,0,102170.0,2016,3,5,1
2016-03-06,1078958.5091855,605.4761555474187,4730,,0,95178.0,2016,3,6,1
2016-03-07,738126.524119,414.21241533052745,3446,37.9,0,84681.0,2016,3,0,0
2016-03-08,642291.3448895,360.43285347334455,5398,36.67,0,84111.0,2016,3,1,0
2016-03-09,694645.8489091,389.812485358642,10754,37.62,0,79580.0,2016,3,2,0
2016-03-10,572491.856825,321.2636682519641,3430,37.77,0,76879.0,2016,3,3,0
2016-03-11,664893.5129268001,373.11644945387206,9111,38.51,0,82962.0,2016,3,4,0
2016-03-12,898101.109871,503.984910140853,3825,,0,97275.0,2016,3,5,1
2016-03-13,954980.3301475,535.90366450477,4613,,0,90435.0,2016,3,6,1
2016-03-14,668066.393105,374.89696582772166,3453,37.2,0,78924.0,2016,3,0,0
2016-03-15,668186.702459,374.96447949438834,5709,36.32,0,79651.0,2016,3,1,0
2016-03-16,739805.377693,415.1545329365881,10828,38.43,0,81758.0,2016,3,2,0
2016-03-17,580452.5319757,325.7309382579686,4979,40.17,0,76268.0,2016,3,3,0
2016-03-18,666756.8191527,374.162075843266,9539,39.47,0,83179.0,2016,3,4,0
2016-03-19,895038.512068,502.2662806217733,4430,,0,96783.0,2016,3,5,1
2016-03-20,929605.582019,521.6641874405162,5296,,0,89769.0,2016,3,6,1
2016-03-21,690469.800941,387.4690240970819,4119,39.91,0,81185.0,2016,3,0,0
2016-03-22,622695.8369947,349.4364966300225,5900,41.45,0,77409.0,2016,3,1,0
2016-03-23,714881.17408,401.16788668911335,11249,38.28,0,82331.0,2016,3,2,0
2016-03-24,660489.8450025,370.64525533249156,2340,38.14,0,86834.0,2016,3,3,0
2016-03-25,633524.200062,355.5130191144781,7584,38.14,1,78832.0,2016,3,4,0
2016-03-26,800133.5174955,449.0087079099327,2400,,0,91232.0,2016,3,5,1
2016-03-27,833336.064862,467.64088937261505,3329,,0,82305.0,2016,3,6,1
2016-03-28,661057.8656583,370.96400990925923,2380,37.99,0,76647.0,2016,3,0,0
2016-03-29,621166.0630926,348.5780376501683,4467,36.91,0,75782.0,2016,3,1,0
2016-03-30,660138.988943,370.4483664102132,9807,36.91,0,75656.0,2016,3,2,0
2016-03-31,617374.3379607,346.45024576919195,3581,36.94,0,77024.0,2016,3,3,0
2016-04-01,872467.3200749999,489.60006738215486,9793,35.36,1,89055.0,2016,4,4,0
2016-04-02,1150824.580929,645.8050398030302,3941,,0,104451.0,2016,4,5,1
2016-04-03,1266908.291001,710.9474135808081,5092,,0,103230.0,2016,4,6,1
2016-04-04,795237.1920634999,446.2610505406846,3643,34.3,0,85017.0,2016,4,0,0
2016-04-05,725750.101045,407.2671723035915,5677,34.52,0,82629.0,2016,4,1,0
2016-04-06,744784.8430795,417.94884572362514,11186,37.74,0,81402.0,2016,4,2,0
2016-04-07,587939.720177,329.9325029051628,3080,37.3,0,76736.0,2016,4,3,0
2016-04-08,689727.1961377,387.05229861823796,9240,39.74,0,83533.0,2016,4,4,0
2016-04-09,927981.389244,520.7527436835016,4143,,0,97454.0,2016,4,5,1
2016-04-10,1008876.737901,566.1485622340067,5403,,0,91977.0,2016,4,6,1
2016-04-11,665348.963943,373.3720336380471,4377,40.46,0,77860.0,2016,4,0,0
2016-04-12,651657.0342615,365.6885714149832,6825,42.12,1,82484.0,2016,4,1,0
2016-04-13,672611.48105,377.4475202300785,12374,41.7,0,79657.0,2016,4,2,0
2016-04-14,546785.2089455,306.83793992452297,3484,41.45,1,74291.0,2016,4,3,0
2016-04-15,667606.299867,374.63877658080804,9158,40.4,0,82751.0,2016,4,4,0
2016-04-16,862121.492036,483.79432774186307,3954,,1,90313.0,2016,4,5,1
2016-04-17,1271833.739255,713.7114137233445,4986,,1,93018.0,2016,4,6,1
2016-04-18,1345920.6048929,755.2865347322671,4075,39.74,1,103559.0,2016,4,0,0
2016-04-19,1152089.208085,646.5147071184064,6110,40.88,1,99289.0,2016,4,1,0
2016-04-20,1062426.2900389,596.1988159589787,12650,42.72,1,95079.0,2016,4,2,0
2016-04-21,1001079.779168,561.7731645162738,5526,43.18,1,85533.0,2016,4,3,0
2016-04-22,857059.24399,480.9535600392817,11038,42.76,1,86662.0,2016,4,4,0
2016-04-23,1022143.1346499,573.5932293209315,5737,,1,100468.0,2016,4,5,1
2016-04-24,1039369.932014,583.2603434421998,6762,,1,93993.0,2016,4,6,1
2016-04-25,680000.753839,381.5941379567901,5125,41.67,1,78301.0,2016,4,0,0
2016-04-26,704799.4182328,395.51033570864195,7306,42.52,1,77218.0,2016,4,1,0
2016-04-27,670288.098041,376.1437138277216,13522,45.29,1,77369.0,2016,4,2,0
2016-04-28,543339.849013,304.90451684231203,6363,46.03,1,72957.0,2016,4,3,0
2016-04-29,708711.428894,397.7056278866442,14393,45.98,1,82711.0,2016,4,4,0
2016-04-30,1067335.770093,598.9538552710438,10349,,1,102800.0,2016,4,5,1
2016-05-01,1270121.20756,712.7503970594837,12056,,1,102012.0,2016,5,6,1
2016-05-02,973985.670432,546.5688386262626,9677,44.75,1,85259.0,2016,5,0,0
2016-05-03,792205.5501393,444.5597924462963,12286,43.65,1,85500.0,2016,5,1,0
2016-05-04,798654.4540987,448.1787060037598,17422,43.77,1,86207.0,2016,5,2,0
2016-05-05,648701.6029645,364.03008022699214,9971,44.33,1,82198.0,2016,5,3,0
2016-05-06,761422.5161262,427.2853625848485,16096,44.58,1,91159.0,2016,5,4,0
2016-05-07,1071192.776983,601.1182811352413,10650,,1,118222.0,2016,5,5,1
2016-05-08,820824.6380683,460.6198866825477,10736,,1,97132.0,2016,5,6,1
2016-05-09,771767.6541339,433.0907150021885,10233,43.45,1,82043.0,2016,5,0,0
2016-05-10,693010.486981,388.894773838945,12099,44.68,1,78194.0,2016,5,1,0
2016-05-11,727543.4630335,408.2735482791807,15793,46.21,1,80761.0,2016,5,2,0
2016-05-12,603394.2070997,338.60505448916945,8951,46.64,1,76099.0,2016,5,3,0
2016-05-13,666833.8999414,374.20533105578005,14003,46.22,1,82265.0,2016,5,4,0
2016-05-14,932869.5212631,523.4958031779461,9545,,1,97755.0,2016,5,5,1
2016-05-15,1070331.66738,600.6350546464646,10418,,1,95910.0,2016,5,6,1
2016-05-16,748112.686851,419.81632258754206,8877,47.72,1,81129.0,2016,5,0,0
2016-05-17,661930.83884,371.4538938496072,10975,48.29,0,78372.0,2016,5,1,0
2016-05-18,671232.9593407,376.6739390239618,14599,48.12,0,74552.0,2016,5,2,0
2016-05-19,581470.5602065,326.30222233810326,8973,48.16,0,74826.0,2016,5,3,0
2016-05-20,706024.0579254,396.19756337003366,14004,47.67,0,84185.0,2016,5,4,0
2016-05-21,910757.16309,511.08707244107745,9307,,0,97053.0,2016,5,5,1
2016-05-22,1030671.62292,578.3791374410774,10339,,0,93629.0,2016,5,6,1
2016-05-23,695004.681298,390.013850335578,8534,48.12,0,79595.0,2016,5,0,0
2016-05-24,606377.2052165,340.2790152730079,10606,48.04,1,74225.0,2016,5,1,0
2016-05-25,637512.038734,357.7508634870931,15657,49.1,0,75039.0,2016,5,2,0
2016-05-26,571968.623123,320.9700466459035,10758,49.0,0,74328.0,2016,5,3,0
2016-05-27,852689.219312,478.5012454051627,17133,49.36,1,88580.0,2016,5,4,0
2016-05-28,816187.2200643,458.01751967693605,11524,,0,89086.0,2016,5,5,1
2016-05-29,959853.658039,538.6384164079685,12737,,0,87606.0,2016,5,6,1
2016-05-30,752452.419172,422.25163814365885,11392,49.36,0,80249.0,2016,5,0,0
2016-05-31,974327.9898907,546.7609370879348,14668,49.1,0,92987.0,2016,5,1,0
2016-06-01,811525.320315,455.4014143181818,15912,49.07,0,88574.0,2016,6,2,0
2016-06-02,694535.9356793,389.7508056561728,8059,49.14,0,79393.0,2016,6,3,0
2016-06-03,742363.085208,416.5898345723906,11747,48.69,0,84747.0,2016,6,4,0
2016-06-04,1011996.61607,567.8993356172839,6666,,0,100607.0,2016,6,5,1
2016-06-05,1123734.4361,630.6029383277217,7628,,0,97418.0,2016,6,6,1
2016-06-06,729894.222866,409.592717657688,6262,49.71,0,80840.0,2016,6,0,0
2016-06-07,658714.653306,369.64907592929296,8345,50.37,0,78126.0,2016,6,1,0
2016-06-08,696747.5498651,390.9918910578563,13972,51.23,0,79997.0,2016,6,2,0
2016-06-09,547139.6129411,307.03681983226716,6261,50.52,0,73785.0,2016,6,3,0
2016-06-10,637354.31962,357.6623566891133,12011,49.09,0,80306.0,2016,6,4,0
2016-06-11,845838.2061645,474.65668134932656,7639,,0,93473.0,2016,6,5,1
2016-06-12,947479.764963,531.6945931329966,8585,,0,89740.0,2016,6,6,1
2016-06-13,685382.193062,384.6140252873176,7235,48.89,0,76448.0,2016,6,0,0
2016-06-14,622267.7731045,349.19628120342315,9714,48.49,0,75874.0,2016,6,1,0
2016-06-15,708327.6370845,397.4902565008418,16034,47.92,0,79905.0,2016,6,2,0
2016-06-16,620526.243001,348.21899158305274,7642,46.14,0,80605.0,2016,6,3,0
2016-06-17,737897.438279,414.0838598647587,13274,48.0,0,85614.0,2016,6,4,0
2016-06-18,972971.109711,545.9995003989899,8524,,0,107418.0,2016,6,5,1
2016-06-19,837363.023871,469.9006867962963,8814,,0,92469.0,2016,6,6,1
2016-06-20,735754.3648971,412.8812373159933,7609,49.4,0,80226.0,2016,6,0,0
2016-06-21,679248.0220203,381.1717295287879,9623,48.95,0,78278.0,2016,6,1,0
2016-06-22,677730.6512057,380.32023075516275,15476,49.16,0,77260.0,2016,6,2,0
2016-06-23,559653.337429,314.059111913019,6384,49.34,1,72356.0,2016,6,3,0
2016-06-24,641812.675912,360.1642401301908,11846,46.7,0,78517.0,2016,6,4,0
2016-06-25,860296.8349625,482.7703899901796,6984,,1,91094.0,2016,6,5,1
2016-06-26,954344.666933,535.5469511408529,8257,,0,88209.0,2016,6,6,1
2016-06-27,684735.608995,384.25118349887765,6513,45.8,0,75781.0,2016,6,0,0
2016-06-28,596948.934953,334.9881789859708,8118,47.93,0,73787.0,2016,6,1,0
2016-06-29,632489.476942,354.93236640965205,13620,49.85,0,76350.0,2016,6,2,0
2016-06-30,554144.864923,310.96793766722783,6662,48.27,0,73866.0,2016,6,3,0
2016-07-01,857027.5539605,480.93577663327727,12713,49.02,0,89711.0,2016,7,4,0
2016-07-02,1078485.141848,605.2105173108866,7331,,0,101902.0,2016,7,5,1
2016-07-03,1126713.707945,632.2748080499439,8070,,1,96041.0,2016,7,6,1
2016-07-04,850891.598845,477.4924797109989,6906,49.02,0,84992.0,2016,7,0,0
2016-07-05,728011.558041,408.53622785690237,9188,46.73,0,82089.0,2016,7,1,0
2016-07-06,752110.940641,422.06001158305276,16405,47.37,0,83135.0,2016,7,2,0
2016-07-07,591702.7820185,332.0442098869248,5265,45.22,0,76107.0,2016,7,3,0
2016-07-08,688563.400224,386.3992144915825,12532,45.37,0,83553.0,2016,7,4,0
2016-07-09,868259.9708787,487.23904089713807,7671,,0,94026.0,2016,7,5,1
2016-07-10,932486.3001359,523.2807520403479,8786,,0,88752.0,2016,7,6,1
2016-07-11,688436.1450485,386.32780305751965,7134,44.73,0,78942.0,2016,7,0,0
2016-07-12,627039.780111,351.8741751464646,8817,46.82,0,76267.0,2016,7,1,0
2016-07-13,642494.4024465,360.546802719697,13382,44.87,0,76173.0,2016,7,2,0
2016-07-14,535124.328126,300.29423576094274,5346,45.64,0,73094.0,2016,7,3,0
2016-07-15,675032.4290353,378.8060768997194,11407,45.93,0,82144.0,2016,7,4,0
2016-07-16,887192.885063,497.86357186475874,6365,,0,94503.0,2016,7,5,1
2016-07-17,932586.6967328,523.3370913203142,7336,,0,87873.0,2016,7,6,1
2016-07-18,702619.751022,394.2871779023569,5892,45.23,0,80328.0,2016,7,0,0
2016-07-19,633176.2922806,355.31778466924806,7823,44.64,0,77023.0,2016,7,1,0
2016-07-20,686848.847004,385.4370634141414,13216,44.96,0,81266.0,2016,7,2,0
2016-07-21,578823.6890245,324.81688497446686,5644,43.96,0,74264.0,2016,7,3,0
2016-07-22,646633.655341,362.86961579180695,10352,43.41,0,80531.0,2016,7,4,0
2016-07-23,822292.472006,461.4435869842873,5882,,1,91301.0,2016,7,5,1
2016-07-24,847867.677942,475.7955544006734,6813,,1,85106.0,2016,7,6,1
